"Score","Text"
5,"Love this coffee!! Lives up to it's name. Great for Monday mornings :-). There isn't a caffeine drop either - nice smooth ""landing"".  I'm glad I can buy it in bulk."
5,"I was rather skeptical about the taste claims but I'm really impressed.  I have now placed 3 more orders.  I cannot eat regular popcorn because of the husks, this is better than the real deal, with no husk to worry about.  The butter flavored and sea salt are my favorites."
5,"I get to have my cake and eat it too with this. I make my espresso, cool it, add crushed ice, whipping cream, this syrup and tada! It is great. Practically no carbs so it is great for my diet and keeps me happy, snappy and thin."
5,"These single serve aseptic cartons of milk, which need no refrigeration, are just incredibly convenient to have on hand. Many trips to the store have been avoided -- saving a lot of gas and time -- when I only needed a cup or two of milk.<br /><br />A plus is that the milk is delicious, organic, and comes in lowfat 1%. Instant milk, though handy to use in recipes, never seems to mix up into a pleasantly drinkable beverage.<br /><br />My idea of coffee is 8 oz. of hot milk to 2 oz. of strong coffee, so I've used these out of my pantry multiple times at 6 a.m. when I really didn't want to go to the store just to get milk for my wake-up coffee.<br /><br />Perhaps you never run out of milk like I do, but if you do, and find yourself needing just enough for cereal, or a recipe, or for your coffee or tea, these are great to have tucked away and available. A terrific time saver!"
5,"I cannot stop eating these wonderful chips!  Even my children like them.  I am currently a WW member and each bag is only 3 points so I get to eat the whole bag without any guilt.  Love, love, love them!"
5,"I have to say that I have brewed for Coopers Kits at this point and this is most likely the best... Not necessarily because this product is more superior then the others kits but I added a few more ""things"" as I become a more experienced brewer. First, you can not produce a true Wheat Beer buy utilizing Coopers standard ale yeast... Therefore, I went with a liquid Wyeast stain. Also, I boiled the 1.5 liters of water as per the coopers instructions but I added a 1/2 oz of Bitter orange peal and 1 tsp of Corriander. This really gave the beer a nice Orange zest which is a true Southern Germany/Munich style wheat beer. However, I do believe simply making the kit as is will produce good beer just like the other kits."
5,"Definately worth the money.  7 reusable pods and 21 grow sponges. 54 small nutrient tablets and 48 large nutrient tablets which can grow plants for a year.  Compare this to the extended nutrient tablets packs for $15 for 3 months or consider that the $20 herb kits are designed to last 3 months and you can clearly see the value of these kits.  The fact that you can choose seeds you want to grow and not be stuck with a couple of unwanted pods is great."
5,"I read here on Amazon and other sites that these were good so I decided to go ahead and buy the whole case. My wife laughed when she saw how many boxes there were,  but I know that I will eat them all because they are really good.<br /><br />Go ahead, you will be happy with this purchase - and they are organic."
5,"Everyone's tastes are different and I didn't expect to like this after reading some of the reviews.  I was pleasantly surprised and glad I tried it. I prefer this French Vanilla over a couple of the other brands.  It's the only one I don't have to add sugar or creamer to and it's not too heavy on the vanilla for my taste.  I'm ordering enough to keep stocked up since it's my evening treat and a great price!"
5,"I use these for my cat.  You get more bang for your buck if you buy the larger dog treats and just break them into smaller pieces.  She gest them while we eat dinner, if she stratches on her post, or does something very cute.  I love these treats because I don't feel guilty giving them to her."
5,"This is my favorite flavor of tea.  I enjoy white tea more than the darker teas, and the mix of peppermint and ginger is perfect.  If you enjoy any kind of peppermint tea or coffee (such as those served around Christmas) you will enjoy this tea.<br /><br />The outer package is the pictured cardboard box, but the tea bags are individually wrapped in air tight packets (the little white packet shown in the picture) which are pretty enough for display or gift baskets.  If you aren't sure about buying 100 at a time, look for a sample package on Amazon or elsewhere (though the Amazon prices are impressive compared to other ones I've seen).<br /><br />The only negative I've seen is that a few of the tea bags have ""failed.""  By ""failed,"" I mean that when I combine them with hot water they sometimes expand quickly and purge a small amount of tea leaves through the stapled end of the bag.  It's a minor distraction (only once or twice have I had to through it out), but it's probably a 4% failure rate based on my usage so far.  No doubt part of the problem stems from poor technique on my part, but I haven't had this problem with other teas."
5,"I'm not a traditional tea drinker; in fact don't care for tea at all. However, because I love anise flavor, I thought I'd try this tea. It has a great, naturally-sweet flavor. I now look forward to my daily cup of licorice-spice tea!"
5,"These chips are delicious. Salty sweet with a hint of spice. I have no idea how Tamari is supposed to taste, but these chips are awesome. I just finished an entire bag in one day!"
5,"Great formula,it is also cheaper than the same one if you buy it in the store."
5,"These bars are a great alternative to granola bars for those who can't eat gluten. Not as filling and a little sweeter but delicious."
5,"This is the best bread I have made so far hands down!!! I have tried making some from scratch from cookbooks and I have also tried Pamelas... but for some reason it never came out right.This bread is the closest to homemade regular bread that you can make and it is soooo easy.I will be making this our familys favorite!"
5,"These are great! I send the kiddos off to preschool with one every day. They love them and consider them a treat, and I love the fact that they're getting some veggies at lunch. They're very picky eaters who normally don't eat veggies unless I'm right on top of them, urging them along. You can get these at the grocery store, but they're about a buck fifty a pop at my local market. Shop wisely on Amazon and compare prices--you should be able to get them for under a dollar. Still a bit steep for some mashed up food, but I think it's worth it to keep a steady stream of veggies in picky kids' tummies."
5,"I received a great offer from Amazon to purchase 50 K-Cups at a reasonable cost.  I purchased the item and found it to be fabulous.  I have recently been laid off from work so I am at home looking for a job so I seem to be drinking my coffee.  This was a great deal for me and the cost savings was wonderful.  Thank You Amazon"
5,"i love, love, love the coffee. not too strong, but perfect for a cup of joe. very affordable brand and worth every penny."
5,"I supplement this with some Blue Buffalo occasionally up to 50%, but this is my dogs main food for the most part and he is a thriving and happy wheaten. Did a fair amount of research and this seems to be a safe and reliably sourced food. I supplement more from a human desire to change things up for him rather than any real need. The bag also has a ziploc closer which is kind of handy."
5,"We discovered this delicious product when we lived in SC in 1960. We have always searched for it when we were in the South. I saw it listed on Amazon and odered a 5-lb box. It is quite fresh and just as delicious as we remembered. Thank you!!!<a href=""http://www.amazon.com/gp/product/B000K73F28"">Claxton Fruitcake Five Pound Regular (White) Recipe</a>"
5,"Dont mind buying from AMAZON but surprised that AMAZON is the only carrier of this product!!! anyway great cereal good price super service<br />thanks"
5,"Lavazza is the best. I've used just about every one of their varieties, and it's consistently smooth and rich, a coffee lover's dream.<br />I use any one of the espresso blends in my drip maker, because I can't get the body & smoothness I want any other way.<br /><br />I recommend it with gusto."
5,"our dog GOBBLES this food up! It looks really fresh and healthy, with actual dried pieces of REAL food. FANTASTIC!"
5,"Found this product discounted at a good price at slickdeals.net for about $10.<br /><br />First time drinking this stuff since I bought it.  I was blown away at how awesome it taste.  This was my first time trying something other than the Nestle brand cocoa (other than the few times I ordered cocoa at a cafe).<br /><br />Has a nice blend of mocoa/cocoa and doesn't taste too sweet like what I'm used to with Nestle.<br /><br />Definitely giving this a thumbs up."
5,"I love Sweet Chili Riceworks chips.  I first tried them at Costco, then could not find them again.  I emailed the company and found Walmart was to get some in.  I purchased 6 bags, but once again found they no longer carry them.  I finally found them once again at Amazon after contacting the company.  But I will not be buying from Amazon again.  The chips are nothing but crumbs in the bags and I ordered 12.  They came all crushed, very few whole chips.  I am greatly disapointed.  I love the chips, but would like a local place to purchase."
5,"This is simply the best toffee in the world.  I don't know what else to say.  One could also try Walker's treacle toffee, also the best of its kind."
5,"these cookies are a favorite of mine.  crisp, with just the right amount of ginger.  I don't know what the other comment is talkin about not havin enough ginger, my mouth gets very tingly when I eat them, and I think I like a lot of spice."
5,"I cut all processed foods from my diet and started to make my own marsala and curry dishes. Wow, garam masala is amazing! It's like a hidden ingredient in some many foods I've eaten and I can't believe my food taste on par with a restaurant. My boyfriend is a little weird and adds this to his coffee b/c of the cloves, cinnamon and cardamom. This will last me a while since I got three and most recipes call for a teaspoon or less. Great value!"
5,"I love this tea. It helps curb my eating during the day. My Mom and I have given it all friends to try."
5,"My tiny rat terrier does just fine with these and is able to chew them rather quickly.  She loves them more than any treat we give her."
5,"We have been feeding our three dogs Eagle Pack Holistic for almost eight years.  I've never once had a reason to question the integrity of the company or the health benefits from feeding it to my dogs.  Eagle Pack has never recalled any of their foods (even when it seemed like almost every other brand was).  They have a great proof of purchase rewards program.  You can sign up on their website to receive monthly coupons.  My dogs have amazing coats, amazing teeth, and amazing energy.  I don't think that there is a better food that could be recommended."
5,"Bella says these hearts are delectable, even though the bakers have included an ""arrow"" through the center of this heart treat for easily breaking in half."
5,"I buy this for a relative who really enjoys it. Bridgeford Summer Sausage is the only summer sausage that she likes."
5,"These chips are wonderfully light and lightly seansoned and that allows one to use them in a variety of creative ways.<br />I have had gastric bypass and still have difficulty getting my daily protien intake because it is difficult to eat the protien they suggest.  However, with these chips and this flavor in particular I can travel with them and add them to just about any soup for a sustainable meal with crunch and nutrional value.<br />Unlike the more pronounced flavors of nacho cheese ( superb choice for football games etc.) I can enjoy these as a part of a meal even in salads.<br />Bravo Kays' for making such a wonderful product.<br />WHERE ARE THE CINNAMON ONES?  THEY MAKE A GREAT QUICK BREAKFAST!!!!!!!!!<br />M"
5,"Impossible to find in grocery stores in my area, so I was pleased to find it on-line.  Received very quickly, and making wonderful desserts"
5,"I used this 2 times now and the flavor is great. As for being overpriced, I found these products at Food4Less for $3.99 each."
5,"I have bought a box these protein bars several times.  They make a great midday snack, or to take with you on a hike.  Excellent taste.  I was very happy to see them available once again on Amazon."
5,"My dogs love these treats. I love the fact that you can break them in half to give double the amount. I love all of the Zukes treats and my dogs do too!"
5,"My local newspaper did a gourmet test on balsamic vinegars.  Of all the vinegars they tested, this one came out best. Here was their trick, they simmered the bottle of vinegar in a sauce pan and reduced the liquid in half. The result is a rich syrup with incredible, concentrated flavor."
5,"When I first tried these I wasnt too sure, I thought they were going to be another nasty trail mix. WRONG. This mix is sooooooo good. So good Im buying them off amazon because no stores in DC has them."
5,"Zagnut candy bar is a favorite of mine from early years and very had to find in stores or candy machines.  Imagine my delight when I found it on line.  I will never tire of my Zagnuts and now can keep them on hand all the time."
5,"This is  wonderful  to add to a meal, as a side dish. Very flavorful. Can be used in wraps as a snack or lunch item. Easy to prepare."
5,"My dogs love these. They each get one a day. Amazon's prices are great! Thanks..."
5,"I am a health nut and love this product....Great ingredients..spreads easily..it's a complete protein and used along with Julian complete protein bread it makes a perfect meal on the run or anytime...I have tried the peanut free and really like that as well!!!!"
5,"I LOVE the Blue Diamond Butter Toffee and The Chocolate.  This is my first try with the Cinnamon and they are fabulous!  I eat and live low carb and eat a lot of nuts...the flavored Blue Diamond Almonds are hard to find, so I am happy to find them on Amazon.  Even better to have them delivered to my door FAST & FREE!  Thanks Amazon and Blue Diamond!"
5,"Just read the title, seriously. I am a tea junkie and love my Chai. After purchasing many from the local supermarkets and whole foods. I was sold on Stash brand for the powerfully good aroma and flavor they seem to provide in their teas. If you like very watery tea you may not like this Chai as much as I do. For me, one tea bag makes a quart of good tea!"
5,"You know how sometimes you remember something from your childhood and when you try it again as an adult it just doesn't quite live up to your memory?  Well...these DO! These were my all time favorite pop-tarts as a kid and I think the only flavor I ate.  When they started frosting them I stopped eating them because I just hate the frosting.  I don't think I've had one in 20 to 30 years.  Anyway, they taste EXACTLY the way I remember them.  I can't believe I had to buy a case to get them, but I'm sending some to my siblings and actually have some friends who are buying a few off of me.  Mine arrived well packaged and undamaged and the expiration date is about 9 months away.  If you loved these as a kid...go for it!"
5,"This is a terrific product!  I like it better than regular matzoh and for someone on a gluten free diet it's often hard to find good baked goods.  This matzoh makes a great cracker!  Even if I weren't on a gluten free diet I'd want to eat it!  The only drawback is it's impossible to find and Amazon is currently not carrying it!  Perhaps with enough great reviews it will be added!"
5,"Nylabones last forever and a day and all four of our dogs, big and small, love them."
5,"Our Schnoodle, Bella, is a very picky eater. Finally found something she likes which makes me happy because I try to buy Newman products whenever I can. I am impressed that their profits go to charity! This canned food is also healthy & good for her!"
5,"You're seriously missing out.<br /><br />These crushed tomatoes by Tuttorosso are in a class by themselves. Does for Red Sauce<br />and spaghetti sauces what Beluga Caviar and Dom Perignon does for a promising date!<br /><br />Any combination of this, Contadina tomato paste, and Hunts tomato sauce will yield a<br />spectacular sauce of a unique red color, and now you can flavor it the way you want,<br />but don't be shy with the fresh basil.<br /><br />Available at most local retailers I've found, and cheap at under $3. The best!<br /><br />BTW, I read the complaints posted here... OK, all I can say is that I have been using<br />Tuttorosso products for 10 years and never had a problem, this stuff is pretty consistent<br />in its quality."
5,"Just the right amount of oil, just the right amount of salt. When it comes to convenience, you will simply NOT be able to beat this Pack!"
5,"I love the chamomile tea. Its sweet and mild. Its excellent for a bed time tea."
5,"There's nothing bad to say. I love it on bread, toast, bagels, and fruit bread.  I grew up on this in England."
5,"Recently purchased- sprinkled over my ice cream tonight and went to heaven. If not so expense, I would purchase more"
5,"I haven't tried this particular trap yet but the design is excellent.  I have a couple of the wooden gopher traps that this is a copy of and I've caught the gopher every time.  I think one of the reasons this design works so well is the trigger mechanism is far enough into the trap that by the time the gopher pushes enough dirt into the trap to trigger it, the gopher is well into the trap and gets caught."
5,"My dog loves this toy. I have a 60lb Shepard mix and she will spend hours with this thing. She is the type of dog to scarf down her food in a second flat if it's in a bowl, so I give her breakfast and dinner in this thing and it can take upwards of 2 hours for her to get it all out. I notice that she doesn't act as hungry or bored during the rest of the day which is great! I also have a kong toy that I would fill with treats but that was way too easy for her. The bottle is made out of hard plastic and so far she has hardly made a dent in it. Beyond a collar and leash this is by far one of the best investments I have ever made for my pup. I would recommend this for my friends!<br /><br />Emily"
5,"Was feeding my 3 cats - Blue Buffalo Blue Wilderness Chicken Dry Cat Food - which is one of the best brands out there... No grain, all meat, blah blah.  Cats loved it over all the other 'meat only' brands...<br /><br />Only problem was... soft stools...  Talked to the vet and she said that sometimes cats need some form of fiber, even if it isn't nutritious, it helps to bulk up the stools and get rid of the God awful odor...<br /><br />So went up and down the food aisle and this particular brand/version had the highest fiber content of all of the bags of food.  The BWC food has 3.5% fiber... This indoor cat food has 10% fiber... yes it is indigestible corn... that's the whole idea... a form of roughage to helps the bowels.  This food also has added fiber on top of the corn stuff etc...<br /><br />So I'm going to see if this helps with the soft very stinky stools... if it does, I'm sticking with it.<br /><br />So far the cats haven't seemed to mind the larger kibble size.  They chomp a piece in half, and eat both halves..."
5,"Love, love the Natucket Blend in the morning, afternoon, actually anytime.  Just wish it came in larger packs, as I feel like I need to limit.  I'm not a big coffee drinker, but enjoy it when it is not too strong.  Will order again from Amazon - fast and easy!!!!!"
5,"I could not find this flavor in the local stores anymore, so I was pleased to find it at Amazon. Its a tangy tomato dressing, a little sweet, with the taste of bacon mixed in. It doesn't have the peppery taste of the other Catalina dressing. Mmm Mmm Good!"
5,"The ability to subscribe and save is amazing, because in all honesty who doesn't love cheez-its, especially reduced fat they're so much crisper"
5,"Got the Munch Nut Bar from my granddaughter, loved it and couldn't find it anywhere. So I googled it and found it on Amazon.com.  Best candy bar I have eaten, it has a buttery taste, with nuts and corn syrup.  I have been ordering them every since I found them on Amazon."
5,"I smelled this package from the mailbox outside of my house.  When I first got my package, it was completely destroyed in the shipping.  I immediately contacted customer service, they responded to me the SAME day (which is almost unheard of now a days), and they sent me a new package within the next couple of days.  These people are so friendly, so nice, very understanding, and truly have a great attitude for business and their customers. I flavored powdered sugar with it to make Lavender Frosting (sifting the sugar of course, the buds are very potent).  It's so aromatic, a little bit of lavender truly goes a LONG way! I have about 2 cups of lavender from purchasing the 4oz package.  I highly recommend any product from the OliveNation company, they have great products and I'll be getting more!  You get a coupon when you purchase anything, it's wonderful to put towards your next purchase!"
5,"If you like chocolate (like I do), then you will like this stuff; its the real thing. The hot chocolate drink tastes like what I imagine the Aztecs would have made, with great taste and a 'warm all over' feeling when it goes down. What a treat!"
5,"I'm very happy I found this brand of Key LIme curd and can hardly wait to make a pie with it.  I'm planning on baking an almond crust and top the curd with meringue made with brown sugar.  The combination is fabulous and this curd will make it that much better."
5,"Yes it is a little ""earthy"" (not like dirt as another review) but I like it.  It's very refreshing, and works wells to take off excess water weight.  I do not know if it helps burn fat, but that's not why I drink it.  I drink it because it tastes good."
5,"None of the stores sell this flavor.  Thank goodness I found it on Amazon!!"
5,"Osem's Israeli couscous is some of the finest pasta I have ever had.<br /><br />The taste and texture that these little balls of yumminess produce is just amazing. There are some many different ways to prepare it and so many dishes and side-dishes you can make with it. I just can't say enough good things about this pasta.<br /><br />If you take a little bit of extra time to toast these babies before you cook them up, talk about a completely different level of taste.<br /><br />From entr&eacute;es, to side-dishes, I have yet to find a way I couldn't prepare this couscous. Italian style, with chop suey (as a replacement for rice), even mexican style. This is probably one of the most versatile foods on the planet.<br /><br />You will not be disappointed."
5,"check out my pics. This is a great little bley themed basket. It comes in reusable, navy, textured aligator, print cardboard box with cut out for handles on ends. allergen allert for box diary, tree nuts, corn, wheat, sesame seeds, peanuts,<br /><br />Included on top of the crinkled navy paper straw :<br /><br />3 ounce Ghirardelli Luxe Milk all natural Chcoclate Bar. Ingredints:milk chocolate, (sugar, wholemilk powder, cocoa butter, unsweetened chocolate, milk fat, soy lecithin-an emulsifier, vanilla). may contain tree nuts.<br /><br />2.8 ounce box Partners a tasteful cracker Gormet Artisan flatbread Crackers Cracked black pepper. Ingredients : encriched unbleached flour 9 whear flour , niacin, reduced iron, thiamin monoitrate, riboflavin, folic acid), buttermilk (cultured 1% milk, salt, sodium citrate), butter (cream, salt), cane sugar, expeller pressed canola oil, black pepper, sea salt, baking soda. * allergen alert cantain wheat and milk manufactured on shared equipment with nuts corn & sesame seeds.<br /><br />3 ounce bag Mareblu naturals All Natural Oven roasted Peanut-Free Gluten free blueberry pomegranate Trail Mix Crunch. Ingredients : dryroasted almonds, cashews, pistachios, evaporated Cane sugar, Tapioca Syrup, blueberry, Pomegranate, sea salt, ntural flavor.<br /><br />16 ounces bag VacavilleFruit company XFANCY MIX FRUIT  Ingredients whole dried fruit: Tart California Apricots,Tangy Yellow Peaches,Sweet Pears, Apple Rings (all preserved with Suipher Dioxide), Plump Pitted Prunes (preserved with Potassium Sorbate).<br /><br />2 ounce Deep river Snacks Sea Salt & vinegar Kettle cooked Potato chips all natural gluten free. Ingredeinets Potatoes , sunflower oil, and or safflower oil, maltodextrin, sodium diacetate, sea salt, malic acid, sodium citrate, vinegar solids."
5,"I didn't know what to expect when I received this bottle of water from amazon. Our tap water tastes terrible, so we always drink the generic store-bought bottled water which is a cut above tap.<br /><br />Well, ESSENTIA bottled water is gorgeous.  To me it tastes like what fresh water from a spring would probably taste like.  It is so fresh tasting with absolutely no after-taste.  I don't know how they do it!  The label reads purified water with electolytes, so obviously this is not spring water, but it is a superior bottled water that I would highly recommend.  I'll definitely get this again.  A clean, fresh, wonderful tasting water."
5,"Pros:<br />Tastes like my regular filtered water with no aftertaste.<br />With added electrolytes, 9.5pH, no added sugar or colorings.<br />Large 1.5l size, BPA and Phthalate free bottle.<br /><br />Cons:<br />None found yet.<br /><br />Great drink for those who want high pH, electrolytes and no sugar or artificial sugar."
5,"It's hard to find the 20 pack boxes locally.<br />This is convenient and cheaper than the<br />small packs. When I can find the big boxes,<br />the price is about the same."
5,"My pup loves this food and I love that it's organic and not bulked up with useless, unhealthy fillers. However, unless you're using the 'Subscribe & Save' feature, you're better off buying this at Walmart for $2.18 per can."
5,"I have cut back significantly on my gluten and sugar intake, but still want something good to munch on-these chips fit the bill and have become my everyday go-to snack .  They're wonderful!"
5,"WOW,  This is nothing like any liquid smoke I can find in my home town.  It looks more like a thin BBQ sauce but has a fantastic hickory smoke aroma.  I will never use another liquid smoke.  Stubb's also makes a great BBQ sauce."
5,"I purchased these for my dog and my sisters 2.  They are all large dogs (46 lbs. and up)  Until these they were running around, getting in each others face - JUST DOING WHAT DOGS DO.  I gave them the ""EVERLASTING TREAT'  and they went to seperate places and did not move for over an hour.<br /><br />There is only one thing - with these dogs - NOTHING IS EVERLASTING.  They loved them and I will definitely buy more.<br /><br />As usual - You can go wrong - when you go AMAZON"
5,"Good, quality dog food. I did a lot of searching before choosing this food, for my corgi puppy, as corgis are prone to obesity problems if not watched carefully and fed properly. Everywhere I looked recommended Blue Buffalo. She loves the food, and after slowly switching her from the food the breeder gave her to this one, I've had several people comment on how beautiful and soft her coat is. Recommend."
5,"After many years of eating Quaker Oats, I purchased McCann's and haven't looked back. I didn't know such a modest dish could taste so incredibly good. On Sunday nights I use the short cut method (on the side of the can)which requires one minute of cooking and then storage in the fridge until the following morning. I cook a medium pot which lasts us all week. Just heat them up for about 10 minutes on low (or microwave on medium high) and you have the best oatmeal on the planet. I frequently charge it up with dried cranberries, fresh frozen blueberries, strawberries, chunks of apple and cinnamon and even chopped nuts, sunflower seeds and ground flax seeds. This oatmeal is not mushy but neither is it hard. The texture is chewy and the flavor is awesome. My husband and I are hooked and keep our cupboard well stocked with this healthy breakfast food. We even eat it as a light snack at night with a bit of maple syrup when we crave something sweet. For anyone who loves oatmeal, this is the one to try."
5,"I like my sanka early in the morning,and late at night with a cookie before i go to bed at 2 a.m."
5,"I have tried many green teas, in many price ranges.  This one is my favorite, I drink about 4 cups per day.  Mostly iced, but great hot too.<br /><br />The packaging, which doesn't look fancy, keeps the tea very fresh. Box says only 12 mg caffeine per cup.  If anyone knows if that is true, I would love to hear from you.<br /><br />Great tea, at a great price.  No need to buy loose leaf, I save money and like this better."
5,"I love this this curry, I make a peanut curry cabbage salad, which has been a hit everywhere I take it."
5,"This has become one of my favorite teas - it is a delicious, smooth blend that requires no sugar. My husband even likes it. We've also found it to be an exceptional immune system booster. We've tried many different brands of echinacea capsules many times over the years, but this tea seems to be especially potent and quick-acting - maybe because it's a blend of 3 species of echinacea, and also includes astragalus & elderberry. It's a very enjoyable way to do something good for your body!"
5,"This particular brand and blend of Green Mountain coffee is one of the best I have ever tasted or enjoyed.  Its got a nice body, is NOT bitter, and goes down very smoothly.  Would recommend to any coffee drinkers for their morning fix to get moving."
5,"The stores around here don't sell Cinnamon Tea.  I agree with my husband that this is a really good tea!"
5,"VERY good, arrived fast. Of all the kettle style chips I've had, the thickness of these really pushes the crunch factor. Great flavor, not too greasy. Thanks Amazon and Kettle!"
5,"This is my daughter's absolute favorite breakfast food!  She is 3 years old, but has been enjoying it since about a year & half.  She also likes the Maple & Brown Sugar variety, but definitely prefers this one.  I use organic milk to prepare it, just enough to soak the oats, put it in the microwave for about 45 seconds then top it with applesauce as the mix in (to cool it off quicker).  She loves it!"
5,"to me any of the mcdougall products are an awesome score.<br /><br />i have tried almost all of their soups. since those where tasty i thought i would give the oatmeal a try.<br /><br />it was perfect. i cooked it per instructions and enjoyed. i really like that is it organic, has more than just oats in it and is portable. i will buy again"
5,"These granola bars are the only peanut-free granola bar I've been able to find for my peanut allergic son. They are very filling and tasty - the whole family loves them."
5,"In case you con not picture it, 144 bubbles are a lot of bubbles.  We had a wedding with 150 people and it was more than enough.  They are about 3 inches tall by 1 inch wide.  They are cute, did not spill before the reception, and the guests enjoyed them."
5,"Yogi tea hit it right with this combination--nice and minty with light undertones of herbs such as cardamon, cinnamon and clove, among others. It is slightly sweet, probably owing to the addition of Stevia Leaf. Besides mint, the basis of this blend is black tea, but it tastes much better than black tea to me.  I am not a black tea or energy drink consumer, so the 77 mg of caffeine is a bit high for me, but I do not feel jittery drinking this tea. This ""ReVitalize"" tea gives me a refreshing boost, and it seems like a good start to the morning."
5,"The chips are great, with a family of seven the only shelf life I worry about is keeping them there.  Really though, did you see the price?  Like $1.12 a bag. Whole foods may finnally have someone to hold them accountable destroying health food stores.  Thanks Amazon, for carring the brands whole foods wont bother with any more and for having prices that you can feed families with."
5,"This is primo cat weed. Cats that can generally take or leave catnip can't resist the stuff."
5,"Probably the best beef jerky I've ever had!  The country cut is just so moist and flavorful.  If you like beef jerky it is a must try for anyone!"
5,"I use a ton of ""greenies"" or other dental products for my little dog (a 7 lb Yorkie/Maltese mix.)  She used to hate it when I left the house, so I started giving her the regular greenies as a special treat for departures only.  However, she was started to get a little chunky, so thought switching her to the ""light"" version  might be a better option.  I was initially worried because she has an insanely sensitive digestive system, but I've seen no problem thus far, and I've been using them for over a week.  She doesn't seem to notice a difference at all, and I feel comfortable knowing I'm not overfeeding her (in order to assuage my guilt for leaving in the first place!) I would definitely recommend this product."
5,"Do yourself a favor and buy several of these when you order, they go fast.  My only complaint is that they're small, so one is just enough to make you really want another, so I can never drink just one I always end up drinking at least two before my self-control kicks in.<br /><br />I'm a big fan of Ginger Beer, and it's always hard to find it here in the US, most of the ones you find are kind of watered down and have no bite.  This brand is the exception - awesome!"
5,"I am addicted to this water!  I think that the pomegranate-tangerine and blackberry are the tastiest flavors.  I love that it offers a ""hint"" of flavor without being sweet, since most flavored waters are sweet and full of calories.  I've been buying this via 'subscribe & save' for months now and still love it!<br /><br />The biggest downside to drinking Hint water is that it's tough to go back to drinking plain water :)"
5,"I ordered the 1st Fruit starter kit as soon as I received the okay from the pediatrician.  The fruit contains pears apples and bananas.  My 6 month old loves the pears!!  The apples are okay for her and we haven't tried the bananas.  Her little mouth just flies open - it is hilarious!<br /><br />This is a good price for the package.  It is convenient because it comes packages on a box. Much better than putting all of the little jars in your buggy at the store - especially since I hardly have time to get to the store anyway.<br /><br />One negative is that sometimes my grocery store has buy 1 get 1 free - so the Amazon price is high compared to that."
5,"Finally, a gluten free chip that tastes great! It is light and flavorful. I will certainly be ordering more soon!"
5,"Never heard of this before ordering it. It has since become a favorite for my wife and I. Great flavor."
5,"I love this brand of k-cup! Just the right blend for me... not too strong, not too light... just right. Amazon gives you the best value when buying k-cups :)"
5,"Excellent product. Easy to use and the flavor is great. I will purchase this product again from Amazon and I recommend it to anyone who has a Keurig brewer."
5,"Going on a regular basis to Holland, I got to know the Philips Senseo coffee machine well. I even have one in my condo overthere. Since I knew that the machine was introduced in North America I tried to buy one in Canada. But no such luck, the machine is only available in the USA, too bad. I bought one in the US, including the whole stock of Douwe Egberts dark roast coffee pods in the local U.S. Wall Mart. I thought that I could order more supply over the internet only to find out that shipping is only available in the U.S. Shame on  Philips and Douwe Egberts for not introducing the machine and the coffee in Canada as well.<br /><br />I can really recommend the dark roast coffee pods, the machine works very well, but I would even be more happy if I could go to my own (Canadian) store and buy the stuff instead of asking my mom to bring the coffee from Holland, where they have by the way more coffee varieties such as mocca, French vanilla etc.<br /><br />Henny de Gruijter,<br /><br />Sooke B.C., Canada"
5,"I use Spike on popcorn, veggies, meats, soups, eggs... you name it.  It is a healthier seasoning than most - and so delicious!  I am elated to know that I can now order it online, because the health food store is not always so easy to get to."
5,"This is one of my favorite teas!  It has a very mild, floral flavor and fragrance that is great when I am stressed out, not feeling great, or just want to relax.  I have given tea bags to several of my friends to try and they all have really liked it too."
5,"Like other reviewers, I have a cat who would get sick often. I had her checked for issues, but she is otherwise healthy.<br /><br />So when a my new vet suggested a sensitive stomach food, such as this, I figured it was worth a shot.<br /><br />The difference is amazing. She still has an occasional hairball (this doesn't fix that issue...I didn't expect it to. And my fluffball has more fur than any other living creature, so I can handle a once-a-month hairball). But her near daily throwing up has stopped."
5,"At first I was reluctant to spend the extra money on the small packets of Ken's Fat Free Italian my daughter requested, as this is one of the salad dressings her college offers in the dining room. I thought I'd be able to find it in a bottle, and save some money.<br /><br />After looking in all the local stores, I visited Ken's website where I discovered that, for some reason, the Fat Free Italian is only available in the packets.<br /><br />I was very happy to find the packets here. Yes, they're a bit pricey, but super convenient, taste almost like the regular Ken's Italian, and have only 20 calories!<br /><br />The individual servings are large enough that I can use 1/2 packet on a side salad and 1 packet is plenty for an entree-sized salad. Delicious!"
5,"I am impressed with the quality of these dog treats.  Amazon seems to sell these treats for the best price and I will continue to order these in the future.  My dog really likes the lamb variety and they smell very good.  I reccommend these to any animal lover!"
5,"I generally buy these candies at big Lots for about a buck a bag. Unfortunately they don't always have them in sugarless nor do they always have the kinds I like. With Prime shipping I can order them for about the same price in bulk without tax (Thus far)making them a better deal. They get here quick and are just what I wanted. Good job guys!!!"
5,"When I bought this coffee I was skeptical that it would live up to it's Amazon rating. After I tried it, it exceeded my expectations. This coffee is excellent. Not bitter at all. I drink my coffee black which usually allows me to taste the coffee fully without diluting it with cream or sweetening it with sugar. This coffee was not too weak and not too strong to the point it was bitter. It will definitely remind you of an Italian cafe."
